2001-09-15;9;2001;15;September;Saturday
2001-09-16;9;2001;16;September;Sunday
2001-09-17;9;2001;17;September;Monday
2001-09-18;9;2001;18;September;Tuesday
2001-09-19;9;2001;19;September;Wednesday
2001-09-20;9;2001;20;September;Thursday
2001-09-21;9;2001;21;September;Friday
2001-09-22;9;2001;22;September;Saturday
2001-09-23;9;2001;23;September;Sunday
2001-09-24;9;2001;24;September;Monday
2001-09-25;9;2001;25;September;Tuesday
2001-09-26;9;2001;26;September;Wednesday
2001-09-27;9;2001;27;September;Thursday
2001-09-28;9;2001;28;September;Friday
2001-09-29;9;2001;29;September;Saturday
2001-09-30;9;2001;30;September;Sunday
2001-10-01;10;2001;1;October;Monday
2001-10-02;10;2001;2;October;Tuesday
2001-10-03;10;2001;3;October;Wednesday
2001-10-04;10;2001;4;October;Thursday
2001-10-05;10;2001;5;October;Friday
2001-10-06;10;2001;6;October;Saturday
2001-10-07;10;2001;7;October;Sunday
2001-10-08;10;2001;8;October;Monday
2001-10-09;10;2001;9;October;Tuesday
2001-10-10;10;2001;10;October;Wednesday
2001-10-11;10;2001;11;October;Thursday
2001-10-12;10;2001;12;October;Friday
2001-10-13;10;2001;13;October;Saturday
2001-10-14;10;2001;14;October;Sunday
2001-10-15;10;2001;15;October;Monday
2001-10-16;10;2001;16;October;Tuesday
2001-10-17;10;2001;17;October;Wednesday
2001-10-18;10;2001;18;October;Thursday
2001-10-19;10;2001;19;October;Friday
2001-10-20;10;2001;20;October;Saturday
2001-10-21;10;2001;21;October;Sunday
2001-10-22;10;2001;22;October;Monday
2001-10-23;10;2001;23;October;Tuesday
2001-10-24;10;2001;24;October;Wednesday
2001-10-25;10;2001;25;October;Thursday
2001-10-26;10;2001;26;October;Friday
2001-10-27;10;2001;27;October;Saturday
